ASIN,Title,MainCategory,Degree,Betweenness,Closeness
A00002904,Product 2904,Electronics,4,0.337627,0.172275
A00003159,Product 3159,Music,4,0.317299,0.176823
A00002140,Product 2140,Electronics,4,0.723198,0.173155
A00000035,Product 35,Movies & TV,4,0.673663,0.173221
A00001989,Product 1989,Clothing,4,0.953593,0.179341
A00006548,Product 6548,Clothing,4,0.345957,0.175627
A00009088,Product 9088,Movies & TV,4,0.942107,0.180117
A00003375,Product 3375,Books,4,0.118091,0.180641
A00000502,Product 502,Music,4,0.539321,0.174976
A00000634,Product 634,Electronics,4,0.667798,0.175887
A00001133,Product 1133,Books,4,0.377635,0.176855
A00003681,Product 3681,Clothing,4,0.358802,0.177140
A00009336,Product 9336,Electronics,4,0.692634,0.174390
A00003342,Product 3342,Electronics,4,0.712066,0.172519
A00006275,Product 6275,Books,4,0.862831,0.172903
A00006108,Product 6108,Clothing,4,0.294996,0.180445
A00008138,Product 8138,Books,4,0.076024,0.177738
A00002310,Product 2310,Clothing,4,0.906751,0.173585
A00004388,Product 4388,Electronics,4,0.337730,0.177287
A00002160,Product 2160,Movies & TV,4,0.015846,0.183934
A00007551,Product 7551,Books,4,0.611743,0.182291
A00006824,Product 6824,Books,4,0.458175,0.174826
A00000183,Product 183,Electronics,4,0.277935,0.173125
A00006363,Product 6363,Movies & TV,4,0.454177,0.177118
A00009659,Product 9659,Clothing,4,0.869784,0.176645
A00003761,Product 3761,Movies & TV,4,0.238710,0.175872
A00006721,Product 6721,Music,4,0.730540,0.177899
A00008117,Product 8117,Clothing,4,0.843564,0.177039
A00007229,Product 7229,Movies & TV,4,0.197084,0.178570
A00003699,Product 3699,Books,4,0.366469,0.180673
A00007319,Product 7319,Movies & TV,4,0.993222,0.181856
A00002376,Product 2376,Clothing,4,0.998014,0.168985
A00002108,Product 2108,Electronics,4,0.591981,0.183011
A00002187,Product 2187,Clothing,4,0.063310,0.180533
A00009399,Product 9399,Movies & TV,4,0.448036,0.181787
A00007553,Product 7553,Movies & TV,4,0.031014,0.176795
A00008825,Product 8825,Electronics,4,0.807024,0.172733
A00009884,Product 9884,Electronics,4,0.321964,0.178219
A00000322,Product 322,Books,4,0.839404,0.177615
A00007821,Product 7821,Music,4,0.267337,0.172032
A00002073,Product 2073,Music,4,0.995332,0.177149
A00004242,Product 4242,Clothing,4,0.760841,0.182921
A00006982,Product 6982,Clothing,4,0.935183,0.179812
A00005249,Product 5249,Music,4,0.043911,0.180308
A00004112,Product 4112,Music,4,0.056707,0.180487
A00007849,Product 7849,Music,4,0.193910,0.178468
A00001226,Product 1226,Clothing,4,0.014455,0.175649
A00007518,Product 7518,Music,4,0.863252,0.179945
A00003078,Product 3078,Music,4,0.848749,0.181027
A00007232,Product 7232,Electronics,4,0.363500,0.176717
A00003763,Product 3763,Books,4,0.401398,0.178099
A00001919,Product 1919,Books,4,0.849773,0.175872
A00008286,Product 8286,Movies & TV,4,0.857497,0.177580
A00001745,Product 1745,Clothing,4,0.631302,0.173056
A00008239,Product 8239,Electronics,4,0.063169,0.179483
A00007903,Product 7903,Music,4,0.156810,0.174381
A00000930,Product 930,Clothing,4,0.451535,0.174360
A00005199,Product 5199,Movies & TV,4,0.144488,0.179152
A00006507,Product 6507,Music,4,0.453014,0.171512
A00000595,Product 595,Books,4,0.093919,0.174089
A00002039,Product 2039,Clothing,4,0.992470,0.175581
A00004940,Product 4940,Electronics,4,0.595347,0.182141
A00009691,Product 9691,Books,4,0.919058,0.171119
A00007706,Product 7706,Movies & TV,4,0.040776,0.179030
A00009381,Product 9381,Books,4,0.626631,0.177495
A00005115,Product 5115,Movies & TV,4,0.155112,0.175326
A00000563,Product 563,Music,4,0.489372,0.182204
A00006734,Product 6734,Books,4,0.800223,0.178541
A00005488,Product 5488,Music,4,0.683162,0.180286
A00001612,Product 1612,Electronics,4,0.849911,0.186545
A00000737,Product 737,Clothing,4,0.662137,0.177798
A00001279,Product 1279,Clothing,4,0.814395,0.178528
A00000488,Product 488,Books,4,0.679541,0.179638
A00003241,Product 3241,Movies & TV,4,0.460126,0.179386
A00007525,Product 7525,Music,4,0.600835,0.174631
A00004891,Product 4891,Books,4,0.678929,0.178614
A00006931,Product 6931,Movies & TV,4,0.994549,0.177485
A00000033,Product 33,Books,4,0.157063,0.180403
A00004220,Product 4220,Movies & TV,4,0.049585,0.180178
A00007949,Product 7949,Music,4,0.872528,0.179477
A00009310,Product 9310,Movies & TV,4,0.183448,0.180315
A00003584,Product 3584,Electronics,4,0.690279,0.177473
A00005588,Product 5588,Books,4,0.241983,0.173368
A00003331,Product 3331,Clothing,4,0.747474,0.174713
A00004710,Product 4710,Music,4,0.054639,0.181552
A00000733,Product 733,Clothing,4,0.536151,0.183832
A00003616,Product 3616,Clothing,4,0.652009,0.177168
A00000818,Product 818,Music,4,0.169015,0.177706
A00003346,Product 3346,Clothing,4,0.787435,0.179874
A00009552,Product 9552,Movies & TV,4,0.745805,0.179780
A00002393,Product 2393,Clothing,4,0.891138,0.175320
A00004731,Product 4731,Electronics,4,0.468751,0.174731
A00003465,Product 3465,Movies & TV,4,0.490382,0.178544
A00005318,Product 5318,Music,4,0.046278,0.177735
A00009568,Product 9568,Music,4,0.435738,0.173754
A00003950,Product 3950,Clothing,4,0.980225,0.175732
A00002360,Product 2360,Music,4,0.973457,0.181122
A00001922,Product 1922,Clothing,4,0.975128,0.184307
A00008865,Product 8865,Clothing,4,0.363014,0.180182
A00009141,Product 9141,Music,4,0.727585,0.178181
A00003508,Product 3508,Electronics,4,0.298480,0.177489
A00002953,Product 2953,Movies & TV,4,0.445734,0.181191
A00000257,Product 257,Clothing,4,0.488842,0.178729
A00004100,Product 4100,Movies & TV,4,0.244821,0.178969
A00002057,Product 2057,Clothing,4,0.323378,0.178902
A00003512,Product 3512,Clothing,4,0.273392,0.174792
A00008282,Product 8282,Electronics,4,0.638046,0.177969
A00009892,Product 9892,Clothing,4,0.219474,0.175178
A00000626,Product 626,Music,4,0.926029,0.180250
A00009947,Product 9947,Music,4,0.554093,0.174457
A00006943,Product 6943,Movies & TV,4,0.801346,0.183751
A00002406,Product 2406,Electronics,4,0.819953,0.174737
A00000152,Product 152,Books,4,0.275504,0.181668
A00001999,Product 1999,Electronics,4,0.922128,0.174405
A00003680,Product 3680,Movies & TV,4,0.432797,0.178140
A00005393,Product 5393,Music,4,0.123504,0.180409
A00006326,Product 6326,Movies & TV,4,0.524404,0.179922
A00006400,Product 6400,Electronics,4,0.216198,0.182684
A00004079,Product 4079,Music,4,0.102255,0.177118
A00007075,Product 7075,Movies & TV,4,0.119512,0.181529
A00007818,Product 7818,Music,4,0.124950,0.179187
A00008157,Product 8157,Electronics,4,0.825400,0.176980
A00008312,Product 8312,Books,4,0.042273,0.180817
A00002014,Product 2014,Music,4,0.914942,0.176424
A00001177,Product 1177,Movies & TV,4,0.987724,0.179435
A00007124,Product 7124,Clothing,4,0.590541,0.176695
A00004937,Product 4937,Clothing,4,0.550885,0.180315
A00009810,Product 9810,Clothing,4,0.825268,0.177624
A00007911,Product 7911,Movies & TV,4,0.527686,0.178675
A00008628,Product 8628,Clothing,4,0.589152,0.180113
A00007354,Product 7354,Books,4,0.123072,0.180019
A00009838,Product 9838,Books,4,0.261142,0.179338
A00008834,Product 8834,Electronics,4,0.888047,0.179255
A00005889,Product 5889,Movies & TV,4,0.492345,0.182407
A00008911,Product 8911,Books,4,0.003988,0.177158
A00001496,Product 1496,Electronics,4,0.012046,0.178643
A00003686,Product 3686,Movies & TV,4,0.769084,0.182934
A00005698,Product 5698,Electronics,4,0.268197,0.179696
A00003890,Product 3890,Movies & TV,4,0.338569,0.182847
A00002652,Product 2652,Books,4,0.872174,0.175430
A00006784,Product 6784,Clothing,4,0.174070,0.179647
A00007497,Product 7497,Electronics,4,0.730504,0.175218
A00003667,Product 3667,Electronics,4,0.494711,0.182790
A00000719,Product 719,Electronics,4,0.805659,0.174768
A00006845,Product 6845,Electronics,4,0.954547,0.172322
A00004871,Product 4871,Books,4,0.277218,0.179942
A00004714,Product 4714,Clothing,4,0.829166,0.180006
A00008527,Product 8527,Books,4,0.588219,0.177049
A00000945,Product 945,Music,4,0.534203,0.178796
A00007565,Product 7565,Music,4,0.037621,0.181168
A00007811,Product 7811,Clothing,4,0.295563,0.178102
A00009390,Product 9390,Electronics,4,0.346613,0.178493
A00007197,Product 7197,Electronics,4,0.490582,0.175853
A00002331,Product 2331,Electronics,4,0.950408,0.171518
A00007090,Product 7090,Music,4,0.704760,0.176256
A00005693,Product 5693,Music,4,0.411699,0.180517
A00003918,Product 3918,Books,4,0.013619,0.181210
A00006757,Product 6757,Books,4,0.594855,0.183620
A00008951,Product 8951,Clothing,4,0.886372,0.181810
A00005814,Product 5814,Clothing,4,0.307565,0.177451
A00005837,Product 5837,Clothing,4,0.575229,0.178436
A00001984,Product 1984,Movies & TV,4,0.033259,0.177526
A00007934,Product 7934,Clothing,4,0.419672,0.175594
A00005970,Product 5970,Music,4,0.240236,0.178474
A00002901,Product 2901,Music,4,0.496483,0.174731
A00001391,Product 1391,Music,4,0.108962,0.177363
A00006401,Product 6401,Electronics,4,0.140296,0.180827
A00008779,Product 8779,Music,4,0.814974,0.186827
A00006554,Product 6554,Clothing,4,0.885699,0.180088
A00007344,Product 7344,Books,4,0.889790,0.173935
A00000547,Product 547,Music,4,0.626946,0.170381
A00004447,Product 4447,Music,4,0.877166,0.174099
A00009201,Product 9201,Electronics,4,0.799369,0.174664
A00007552,Product 7552,Movies & TV,4,0.721286,0.176200
A00006825,Product 6825,Music,4,0.277466,0.181820
A00000434,Product 434,Electronics,4,0.884142,0.183256
A00002449,Product 2449,Electronics,4,0.020110,0.176598
A00007019,Product 7019,Movies & TV,4,0.041689,0.182440
A00001068,Product 1068,Clothing,4,0.445319,0.175964
A00005435,Product 5435,Music,4,0.776889,0.165256
A00004857,Product 4857,Clothing,4,0.984359,0.183589
A00009746,Product 9746,Clothing,4,0.065342,0.174850
A00007725,Product 7725,Movies & TV,4,0.384021,0.181589
A00001067,Product 1067,Clothing,4,0.878293,0.180269
A00000093,Product 93,Books,4,0.621501,0.176567
A00006517,Product 6517,Electronics,4,0.764198,0.180182
A00002270,Product 2270,Music,4,0.992951,0.169477
A00003320,Product 3320,Movies & TV,4,0.365643,0.174634
A00002235,Product 2235,Clothing,4,0.702060,0.174065
A00008653,Product 8653,Clothing,4,0.247034,0.178694
A00003795,Product 3795,Movies & TV,4,0.763975,0.168854
A00009897,Product 9897,Electronics,4,0.803026,0.178633
A00008676,Product 8676,Movies & TV,4,0.035522,0.171280
A00009450,Product 9450,Clothing,4,0.346900,0.177492
A00007899,Product 7899,Movies & TV,4,0.284147,0.175887
A00009270,Product 9270,Books,4,0.805375,0.177637
A00000956,Product 956,Books,4,0.379516,0.178264
A00005100,Product 5100,Music,4,0.145694,0.174817
A00009442,Product 9442,Movies & TV,4,0.123515,0.175080
A00002703,Product 2703,Music,4,0.123601,0.174759
A00007009,Product 7009,Books,4,0.915528,0.177438
A00008193,Product 8193,Books,4,0.707425,0.173802
A00000155,Product 155,Movies & TV,4,0.040977,0.174399
A00007025,Product 7025,Electronics,4,0.089244,0.181431
A00007510,Product 7510,Books,4,0.336627,0.182297
A00009796,Product 9796,Electronics,4,0.701001,0.173820
A00005353,Product 5353,Books,4,0.213404,0.173320
A00005541,Product 5541,Music,4,0.282516,0.172316
A00001486,Product 1486,Electronics,4,0.198383,0.177187
A00000287,Product 287,Music,4,0.823892,0.181946
A00004148,Product 4148,Music,4,0.887848,0.175791
A00007574,Product 7574,Music,4,0.777348,0.175105
A00005674,Product 5674,Electronics,4,0.310771,0.172611
A00002153,Product 2153,Books,4,0.322936,0.180673
A00003964,Product 3964,Music,4,0.383009,0.183370
A00006622,Product 6622,Movies & TV,4,0.957974,0.182927
A00003174,Product 3174,Movies & TV,4,0.766594,0.185191
A00000744,Product 744,Movies & TV,4,0.972213,0.181401
A00008709,Product 8709,Electronics,4,0.913476,0.172513
A00007752,Product 7752,Electronics,4,0.202532,0.172129
A00004027,Product 4027,Music,4,0.039036,0.179264
A00000191,Product 191,Books,4,0.777316,0.183549
A00001175,Product 1175,Clothing,4,0.209603,0.175369
A00007325,Product 7325,Music,4,0.006021,0.176107
A00008978,Product 8978,Music,4,0.473177,0.177511
A00001314,Product 1314,Movies & TV,4,0.139293,0.183512
A00004467,Product 4467,Clothing,4,0.965684,0.171542
A00003229,Product 3229,Books,4,0.281399,0.174844
A00003874,Product 3874,Clothing,4,0.471728,0.177804
A00004273,Product 4273,Clothing,4,0.539616,0.182447
A00000709,Product 709,Music,4,0.506069,0.178261
A00007100,Product 7100,Music,4,0.522459,0.173603
A00008321,Product 8321,Books,4,0.192802,0.181582
A00005326,Product 5326,Electronics,4,0.625952,0.182261
A00001308,Product 1308,Electronics,4,0.285300,0.180474
A00002590,Product 2590,Electronics,4,0.337539,0.171798
A00009704,Product 9704,Books,4,0.197656,0.175572
A00002384,Product 2384,Movies & TV,4,0.695681,0.183350
A00008430,Product 8430,Electronics,4,0.312851,0.179235
A00005509,Product 5509,Electronics,4,0.697898,0.174108
A00005197,Product 5197,Electronics,4,0.042484,0.180448
A00001744,Product 1744,Books,4,0.405962,0.181299
A00009844,Product 9844,Books,4,0.920256,0.175878
A00001935,Product 1935,Books,4,0.692700,0.174174
A00000071,Product 71,Clothing,4,0.285408,0.171952
A00007307,Product 7307,Books,4,0.566744,0.178378
A00008252,Product 8252,Movies & TV,4,0.970939,0.178995
A00008496,Product 8496,Music,4,0.492229,0.178397
A00003599,Product 3599,Music,4,0.752095,0.178509
A00009076,Product 9076,Books,4,0.337756,0.179001
A00009410,Product 9410,Movies & TV,4,0.522932,0.177978
A00009963,Product 9963,Music,4,0.959505,0.178474
A00006408,Product 6408,Electronics,4,0.190024,0.176157
A00009517,Product 9517,Electronics,4,0.005549,0.176439
A00005562,Product 5562,Books,4,0.166587,0.184069
A00007416,Product 7416,Electronics,4,0.483234,0.177467
A00008374,Product 8374,Music,4,0.746481,0.179480
A00004395,Product 4395,Electronics,4,0.314095,0.175221
A00009248,Product 9248,Clothing,4,0.578966,0.178700
A00001131,Product 1131,Movies & TV,4,0.584842,0.178550
A00000648,Product 648,Electronics,4,0.450035,0.176172
A00008364,Product 8364,Music,4,0.203480,0.178048
A00008190,Product 8190,Books,4,0.906410,0.176259
A00003407,Product 3407,Electronics,4,0.331832,0.174326
A00007910,Product 7910,Electronics,4,0.048191,0.176977
A00008690,Product 8690,Books,4,0.945514,0.172891
A00006908,Product 6908,Movies & TV,4,0.902308,0.179945
A00005007,Product 5007,Movies & TV,4,0.421084,0.183934
A00004904,Product 4904,Books,4,0.852288,0.173944
A00006961,Product 6961,Clothing,4,0.942538,0.185441
A00001144,Product 1144,Movies & TV,4,0.086644,0.171642
A00003195,Product 3195,Movies & TV,4,0.712675,0.176908
A00001979,Product 1979,Music,4,0.735158,0.178519
A00004836,Product 4836,Music,4,0.310007,0.178796
A00008494,Product 8494,Clothing,4,0.259351,0.177495
A00006775,Product 6775,Books,4,0.581907,0.178464
A00008326,Product 8326,Electronics,4,0.316222,0.178547
A00001492,Product 1492,Music,4,0.005990,0.178966
A00002627,Product 2627,Music,4,0.928779,0.171840
A00004359,Product 4359,Electronics,4,0.313273,0.173326
A00008298,Product 8298,Clothing,4,0.556498,0.168113
A00003960,Product 3960,Electronics,4,0.628573,0.179832
A00007222,Product 7222,Electronics,4,0.947866,0.177127
A00005442,Product 5442,Movies & TV,4,0.734910,0.179059
A00001804,Product 1804,Music,4,0.990173,0.179438
A00004045,Product 4045,Movies & TV,4,0.615435,0.182045
A00007418,Product 7418,Electronics,4,0.521239,0.177463
A00008471,Product 8471,Music,4,0.378251,0.179187
A00005724,Product 5724,Movies & TV,4,0.607203,0.179790
A00005301,Product 5301,Music,4,0.218089,0.166578
A00009726,Product 9726,Clothing,4,0.412167,0.180399
A00004662,Product 4662,Electronics,4,0.277056,0.173434
A00007664,Product 7664,Music,4,0.409730,0.175184
A00007400,Product 7400,Books,4,0.470104,0.182121
A00004516,Product 4516,Music,4,0.991003,0.173068
A00006527,Product 6527,Clothing,4,0.661794,0.176620
A00007432,Product 7432,Movies & TV,4,0.902624,0.177111
A00002191,Product 2191,Books,4,0.436566,0.180611
A00006648,Product 6648,Clothing,4,0.012659,0.179793
A00005164,Product 5164,Movies & TV,4,0.071094,0.168251
A00005931,Product 5931,Electronics,4,0.621679,0.174448
A00006060,Product 6060,Music,4,0.736799,0.179725
A00003521,Product 3521,Movies & TV,4,0.564320,0.178032
A00006218,Product 6218,Books,4,0.031721,0.175043
A00003547,Product 3547,Books,4,0.273367,0.175909
A00001538,Product 1538,Music,4,0.318372,0.180941
A00006883,Product 6883,Clothing,4,0.419447,0.175924
A00007933,Product 7933,Books,4,0.490965,0.172521
A00005160,Product 5160,Music,4,0.364852,0.176439
A00002246,Product 2246,Clothing,4,0.944796,0.173473
A00009643,Product 9643,Books,4,0.378695,0.176601
A00006925,Product 6925,Clothing,4,0.067757,0.174698
A00004475,Product 4475,Music,4,0.630715,0.183273
A00002758,Product 2758,Movies & TV,4,0.369391,0.178950
A00002589,Product 2589,Music,4,0.425180,0.177096
A00000467,Product 467,Books,4,0.714379,0.174384
A00005876,Product 5876,Books,4,0.903877,0.180032
A00002538,Product 2538,Electronics,4,0.307181,0.177719
A00002939,Product 2939,Movies & TV,4,0.153178,0.182968
A00008764,Product 8764,Clothing,4,0.527913,0.178480
A00005159,Product 5159,Electronics,4,0.579821,0.171058
A00001146,Product 1146,Books,4,0.064031,0.183330
A00001972,Product 1972,Books,4,0.504199,0.177278
A00008762,Product 8762,Electronics,4,0.145939,0.181233
A00009205,Product 9205,Clothing,4,0.491977,0.179683
A00004773,Product 4773,Music,4,0.160200,0.174799
A00003400,Product 3400,Music,4,0.921010,0.179477
A00003368,Product 3368,Music,4,0.922475,0.178879
A00005904,Product 5904,Movies & TV,4,0.266312,0.177187
A00006763,Product 6763,Movies & TV,4,0.368316,0.179994
A00006929,Product 6929,Books,4,0.211186,0.176349
A00002979,Product 2979,Clothing,4,0.213254,0.182567
A00006626,Product 6626,Electronics,4,0.499900,0.177549
A00009089,Product 9089,Movies & TV,4,0.907890,0.176268
A00001001,Product 1001,Movies & TV,4,0.798215,0.181655
A00009975,Product 9975,Books,4,0.020477,0.173065
A00000800,Product 800,Clothing,4,0.781264,0.180863
A00006477,Product 6477,Movies & TV,4,0.090408,0.176150
A00006603,Product 6603,Clothing,4,0.662413,0.185631
A00009820,Product 9820,Books,4,0.661478,0.184113
A00005185,Product 5185,Music,4,0.013383,0.178745
A00004995,Product 4995,Electronics,4,0.602717,0.179444
A00003908,Product 3908,Music,4,0.905435,0.177375
A00002524,Product 2524,Music,4,0.428898,0.178232
A00009438,Product 9438,Clothing,4,0.420004,0.176955
A00004172,Product 4172,Books,4,0.112056,0.174658
A00008847,Product 8847,Movies & TV,4,0.552347,0.173929
A00002942,Product 2942,Electronics,4,0.592244,0.179222
A00004533,Product 4533,Music,4,0.154954,0.179573
A00002981,Product 2981,Movies & TV,4,0.490548,0.178032
A00005886,Product 5886,Electronics,4,0.730704,0.175958
A00007571,Product 7571,Movies & TV,4,0.846025,0.179296
A00004224,Product 4224,Music,4,0.972449,0.177504
A00006796,Product 6796,Movies & TV,4,0.918335,0.179670
A00005486,Product 5486,Clothing,4,0.584501,0.176680
A00007495,Product 7495,Music,4,0.588130,0.182537
A00005436,Product 5436,Electronics,4,0.985177,0.178092
A00009500,Product 9500,Books,4,0.049715,0.178700
A00002392,Product 2392,Music,4,0.621031,0.173645
